,id,price,date_stamp,journal_id
3787,12478,3000.0,2016-08-11,1432-1963
3788,12479,3000.0,2016-08-11,1532-2807
3789,12480,3000.0,2016-08-11,1178-1661
3790,12481,3000.0,2016-08-11,1433-755X
3791,12482,3000.0,2016-08-11,1432-1971
3792,12483,3000.0,2016-08-11,1179-2019
3793,12484,3000.0,2016-08-11,1432-198X
3794,12485,3000.0,2016-08-11,1432-1998
3795,12486,3000.0,2016-08-11,1437-9813
3796,12487,3000.0,2016-08-11,1936-6450
3797,12488,3000.0,2016-08-11,1588-2829
3798,12489,3000.0,2016-08-11,1617-4917
3799,12490,3000.0,2016-08-11,1179-1993
3800,12491,3000.0,2016-08-11,1573-904X
3801,12492,3000.0,2016-08-11,1179-2027
3802,12493,3000.0,2016-08-11,2035-6137
3803,12494,3000.0,2016-08-11,1989-5453
3804,12495,3000.0,2016-08-11,1572-8676
3805,12496,3000.0,2016-08-11,1574-9274
3806,12497,3000.0,2016-08-11,1573-0883
3807,12498,3000.0,2016-08-11,2052-9597
3808,12499,3000.0,2016-08-11,2210-5441
3809,12500,3000.0,2016-08-11,1572-8188
3810,12501,3000.0,2016-08-11,1573-5079
3811,12502,3000.0,2016-08-11,1573-9058
3812,12503,3000.0,2016-08-11,1432-2021
3813,12504,3000.0,2016-08-11,1422-6960
3814,12505,3000.0,2016-08-11,1572-980X
3815,12506,3000.0,2016-08-11,1876-7184
3816,12507,3000.0,2016-08-11,1573-7403
3817,12508,3000.0,2016-08-11,1863-5474
3818,12509,3000.0,2016-08-11,1432-203X
3819,12510,3000.0,2016-08-11,1573-5044
3820,12511,3000.0,2016-08-11,1573-5052
3821,12512,3000.0,2016-08-11,1573-9104
3822,12513,3000.0,2016-08-11,1573-5087
3823,12514,3000.0,2016-08-11,1573-5028
3824,12515,3000.0,2016-08-11,1572-9818
3825,12516,3000.0,2016-08-11,2194-7961
3826,12517,3000.0,2016-08-11,1573-5036
3827,12518,3000.0,2016-08-11,2199-6881
3828,12519,3000.0,2016-08-11,1432-2048
3829,12520,3000.0,2016-08-11,1572-8986
3830,12521,3000.0,2016-08-11,1557-1963
3831,12522,3000.0,2016-08-11,1613-6055
3832,12523,3000.0,2016-08-11,1432-2056
3833,12524,3000.0,2016-08-11,1573-0891
3834,12525,3000.0,2016-08-11,1573-6687
3835,12526,3000.0,2016-08-11,1436-2449
3836,12527,3000.0,2016-08-11,1438-390X
3837,12528,3000.0,2016-08-11,1573-7810
3838,12529,3000.0,2016-08-11,1573-7829
3839,12530,3000.0,2016-08-11,1617-9838
3840,12531,3000.0,2016-08-11,1572-9281
3841,12532,3000.0,2016-08-11,1871-4528
3842,12533,3000.0,2016-08-11,1572-929X
3843,12534,3000.0,2016-08-11,1573-1618
3844,12535,3000.0,2016-08-11,1573-6695
3845,12536,3000.0,2016-08-11,1610-7365
3846,12537,3000.0,2016-08-11,1432-2064
3847,12538,3000.0,2016-08-11,1867-1314
3848,12539,3000.0,2016-08-11,1613-7574
3849,12540,3000.0,2016-08-11,2250-1746
3850,12541,3000.0,2016-08-11,1863-7353
3851,12542,3000.0,2016-08-11,2363-9520
3852,12543,3000.0,2016-08-11,2192-6360
3853,12544,3000.0,2016-08-11,1573-9090
3854,12545,3000.0,2016-08-11,1573-4943
3855,12546,3000.0,2016-08-11,1615-6102
3856,12547,3000.0,2016-08-11,1573-6709
3857,12548,3000.0,2016-08-11,1938-9728
3858,12549,3000.0,2016-08-11,2163-3452
3859,12550,3000.0,2016-08-11,1430-2772
3860,12551,3000.0,2016-08-11,1860-0980
3861,12552,3000.0,2016-08-11,1531-5320
3862,12553,3000.0,2016-08-11,1778-381X
3863,12554,3000.0,2016-08-11,1432-2072
3864,12555,3000.0,2016-08-11,2197-9715
3865,12556,3000.0,2016-08-11,1432-2080
3866,12557,3000.0,2016-08-11,1613-7604
3867,12558,3000.0,2016-08-11,1573-7101
3868,12559,3000.0,2016-08-11,1573-7098
3869,12560,3000.0,2016-08-11,1613-7159
3870,12561,3000.0,2016-08-11,1936-4792
3871,12562,3000.0,2016-08-11,1862-2569
3872,12563,3000.0,2016-08-11,1420-9136
3873,12564,3000.0,2016-08-11,1573-9546
3874,12565,3000.0,2016-08-11,1573-7837
3875,12566,3000.0,2016-08-11,1662-3592
3876,12567,3000.0,2016-08-11,1573-2649
3877,12568,3000.0,2016-08-11,1573-7845
3878,12569,3000.0,2016-08-11,2366-0147
3879,12570,3000.0,2016-08-11,1573-711X
3880,12571,3000.0,2016-08-11,1573-1332
3881,12572,3000.0,2016-08-11,2196-5617
3882,12573,3000.0,2016-08-11,1572-9443
3883,12574,3000.0,2016-08-11,1867-1756
3884,12575,3000.0,2016-08-11,1432-2099
3885,12576,3000.0,2016-08-11,1432-2102
3886,12577,3000.0,2016-08-11,1826-6983
3887,12578,3000.0,2016-08-11,1865-0341
3888,12579,3000.0,2016-08-11,1572-9303
3889,12580,3000.0,2016-08-11,1867-7185
3890,12581,3000.0,2016-08-11,1869-4179
3891,12582,3000.0,2016-08-11,1878-5204
3892,12583,3000.0,2016-08-11,1573-0905
3893,12584,3000.0,2016-08-11,1573-1383
3894,12585,3000.0,2016-08-11,1434-5196
3895,12586,3000.0,2016-08-11,2364-4141
3896,12587,3000.0,2016-08-11,1436-378X
3897,12588,3000.0,2016-08-11,1973-4409
3898,12589,3000.0,2016-08-11,1720-0776
3899,12590,3000.0,2016-08-11,1447-0578
3900,12591,3000.0,2016-08-11,1432-010X
3901,12592,3000.0,2016-08-11,1572-8692
3902,12593,3000.0,2016-08-11,1568-5675
3903,12594,3000.0,2016-08-11,1435-6066
3904,12595,3000.0,2016-08-11,1573-188X
3905,12596,3000.0,2016-08-11,1573-1898
3906,12597,3000.0,2016-08-11,1420-9012
3907,12598,3000.0,2016-08-11,1573-7136
3908,12599,3000.0,2016-08-11,2425-6897
3909,12600,3000.0,2016-08-11,1573-7128
3910,12601,3000.0,2016-08-11,1936-4814
3911,12602,3000.0,2016-08-11,1573-7144
3912,12603,3000.0,2016-08-11,1434-4750
3913,12604,3000.0,2016-08-11,1573-7152
3914,12605,3000.0,2016-08-11,1573-7160
3915,12606,3000.0,2016-08-11,1559-744X
3916,12607,3000.0,2016-08-11,2195-7185
3917,12608,3000.0,2016-08-11,1863-6691
3918,12609,3000.0,2016-08-11,1878-5166
3919,12610,3000.0,2016-08-11,1573-7179
3920,12611,3000.0,2016-08-11,1613-9836
3921,12612,3000.0,2016-08-11,2211-4866
3922,12613,3000.0,2016-08-11,1610-2886
3923,12614,3000.0,2016-08-11,1573-2606
3924,12615,3000.0,2016-08-11,1572-9826
3925,12616,3000.0,2016-08-11,1573-5184
3926,12617,3000.0,2016-08-11,1435-1528
3927,12618,3000.0,2016-08-11,2191-2610
3928,12619,3000.0,2016-08-11,1437-160X
3929,12620,3000.0,2016-08-11,1827-3491
3930,12621,3000.0,2016-08-11,2039-6821
3931,12622,3000.0,2016-08-11,1434-453X
3932,12623,3000.0,2016-08-11,1572-8714
3933,12624,3000.0,2016-08-11,2364-9496
3934,12625,3000.0,2016-08-11,2194-072X
3935,12626,3000.0,2016-08-11,1432-2129
3936,12627,3000.0,2016-08-11,1866-2633
3937,12628,3000.0,2016-08-11,2095-9281
3938,12629,3000.0,2016-08-11,1869-1870
3939,12630,3000.0,2016-08-11,1869-1897
3940,12631,3000.0,2016-08-11,1869-1919
3941,12632,3000.0,2016-08-11,2199-4501
3942,12633,3000.0,2016-08-11,1869-1862
3943,12634,3000.0,2016-08-11,1869-1927
3944,12635,3000.0,2016-08-11,1869-1900
3945,12636,3000.0,2016-08-11,1573-1901
3946,12637,3000.0,2016-08-11,1471-5546
3947,12638,3000.0,2016-08-11,1432-1904
3948,12639,3000.0,2016-08-11,1588-2861
3949,12640,3000.0,2016-08-11,1420-9020
3950,12641,3000.0,2016-08-11,2281-7875
3951,12642,3000.0,2016-08-11,1432-2137
3952,12643,3000.0,2016-08-11,1863-2300
3953,12644,3000.0,2016-08-11,1557-2072
3954,12645,3000.0,2016-08-11,1862-8508
3955,12646,3000.0,2016-08-11,1863-2394
3956,12647,3000.0,2016-08-11,1877-0541
3957,12648,3000.0,2016-08-11,1573-2762
3958,12649,3000.0,2016-08-11,1936-4822
3959,12650,3000.0,2016-08-11,1573-6717
3960,12651,3000.0,2016-08-11,1553-6610
3961,12652,3000.0,2016-08-11,2199-3858
3962,12653,3000.0,2016-08-11,1432-2153
3963,12654,3000.0,2016-08-11,1863-1711
3964,12655,3000.0,2016-08-11,1876-9918
3965,12656,3000.0,2016-08-11,1432-2161
3966,12657,3000.0,2016-08-11,1479-8425
3967,12658,3000.0,2016-08-11,1522-1709
3968,12659,3000.0,2016-08-11,1573-0913
3969,12660,3000.0,2016-08-11,1873-7854
3970,12661,3000.0,2016-08-11,1432-217X
3971,12662,3000.0,2016-08-11,1573-0921
3972,12663,3000.0,2016-08-11,1573-6725
3973,12664,3000.0,2016-08-11,1869-5469
3974,12665,3000.0,2016-08-11,1433-9285
3975,12666,3000.0,2016-08-11,1573-1928
3976,12667,3000.0,2016-08-11,1936-4725
3977,12668,3000.0,2016-08-11,1433-7479
3978,12669,3000.0,2016-08-11,1573-1367
3979,12670,3000.0,2016-08-11,1619-1374
3980,12671,3000.0,2016-08-11,1573-093X
3981,12672,3000.0,2016-08-11,1873-930X
3982,12673,3000.0,2016-08-11,1867-0199
3983,12674,3000.0,2016-08-11,2364-3951
3984,12675,3000.0,2016-08-11,1572-9672
3985,12676,3000.0,2016-08-11,2164-7070
3986,12677,3000.0,2016-08-11,2366-3294
3987,12678,3000.0,2016-08-11,1613-7523
3988,12679,3000.0,2016-08-11,1825-1234
3989,12680,3000.0,2016-08-11,1460-2687
3990,12681,3000.0,2016-08-11,1179-2035
3991,12682,3000.0,2016-08-11,1868-1069
3992,12683,3000.0,2016-08-11,2213-7793
3993,12684,3000.0,2016-08-11,1432-220X
3994,12685,3000.0,2016-08-11,1572-9311
3995,12686,3000.0,2016-08-11,1613-981X
3996,12687,3000.0,2016-08-11,1613-9798
3997,12688,3000.0,2016-08-11,1867-1772
3998,12689,3000.0,2016-08-11,1573-1375
3999,12690,3000.0,2016-08-11,1558-6804
4000,12691,3000.0,2016-08-11,1436-3259
4001,12692,3000.0,2016-08-11,2194-041X
4002,12693,3000.0,2016-08-11,1613-7698
4003,12694,3000.0,2016-08-11,1439-099X
4004,12695,3000.0,2016-08-11,1572-9001
4005,12696,3000.0,2016-08-11,1615-1488
4006,12697,3000.0,2016-08-11,1572-8730
4007,12698,3000.0,2016-08-11,1936-6167
4008,12699,3000.0,2016-08-11,1573-0948
4009,12700,3000.0,2016-08-11,1573-191X
4010,12701,3000.0,2016-08-11,1433-7339
4011,12702,3000.0,2016-08-11,1436-2813
4012,12703,3000.0,2016-08-11,1432-2218
4013,12704,3000.0,2016-08-11,1279-8517
4014,12705,3000.0,2016-08-11,1573-0956
4015,12706,3000.0,2016-08-11,1862-4057
4016,12707,3000.0,2016-08-11,2363-5045
4017,12708,3000.0,2016-08-11,1935-3820
4018,12709,3000.0,2016-08-11,1664-2384
4019,12710,3000.0,2016-08-11,1878-7665
4020,12711,3000.0,2016-08-11,1573-0964
4021,12712,3000.0,2016-08-11,1573-5192
4022,12713,3000.0,2016-08-11,1573-9295
4023,12714,3000.0,2016-08-11,1872-5333
4024,12715,3000.0,2016-08-11,1776-260X
4025,12716,3000.0,2016-08-11,1128-045X
4026,12717,3000.0,2016-08-11,2199-4706
4027,12718,3000.0,2016-08-11,2211-1670
4028,12719,3000.0,2016-08-11,1559-7075
4029,12720,3000.0,2016-08-11,1572-9451
4030,12721,3000.0,2016-08-11,1863-8260
4031,12722,3000.0,2016-08-11,2366-1674
4032,12723,3000.0,2016-08-11,1434-4483
4033,12724,3000.0,2016-08-11,1432-2242
4034,12725,3000.0,2016-08-11,1432-2234
4035,12726,3000.0,2016-08-11,1432-2250
4036,12727,3000.0,2016-08-11,1874-1746
4037,12728,3000.0,2016-08-11,2197-0025
4038,12729,3000.0,2016-08-11,1573-1200
4039,12730,3000.0,2016-08-11,1611-7530
4040,12731,3000.0,2016-08-11,1433-0490
4041,12732,3000.0,2016-08-11,1573-7187
4042,12733,3000.0,2016-08-11,1573-7853
4043,12734,3000.0,2016-08-11,2212-5469
4044,12735,3000.0,2016-08-11,1863-8279
4045,12736,3000.0,2016-08-11,1572-9028
4046,12737,3000.0,2016-08-11,2364-8961
4047,12738,3000.0,2016-08-11,1572-8749
4048,12739,3000.0,2016-08-11,1531-586X
4049,12740,3000.0,2016-08-11,1573-9368
4050,12741,3000.0,2016-08-11,1572-901X
4051,12742,3000.0,2016-08-11,1613-9860
4052,12743,3000.0,2016-08-11,1868-601X
4053,12744,3000.0,2016-08-11,1573-1634
4054,12745,3000.0,2016-08-11,1572-9435
4055,12746,3000.0,2016-08-11,2199-9295
4056,12747,3000.0,2016-08-11,2196-7210
4057,12748,3000.0,2016-08-11,1436-6282
4058,12749,3000.0,2016-08-11,1614-2950
4059,12750,3000.0,2016-08-11,1432-2285
4060,12751,3000.0,2016-08-11,1936-4830
4061,12752,3000.0,2016-08-11,1573-2711
4062,12753,3000.0,2016-08-11,1573-7438
4063,12754,3000.0,2016-08-11,1935-9764
4065,12756,3000.0,2016-08-11,1423-0380
4066,12757,3000.0,2016-08-11,1433-044X
4067,12758,3000.0,2016-08-11,1615-5297
4068,12759,3000.0,2016-08-11,2038-3312
4069,12760,3000.0,2016-08-11,1573-1642
4070,12761,3000.0,2016-08-11,1874-6330
4071,12762,3000.0,2016-08-11,1573-1960
4072,12763,3000.0,2016-08-11,2194-7236
4073,12764,3000.0,2016-08-11,1433-0563
4074,12765,3000.0,2016-08-11,1573-1391
4075,12766,3000.0,2016-08-11,1432-2293
4076,12767,3000.0,2016-08-11,1617-6278
4077,12768,3000.0,2016-08-11,1573-7446
4078,12769,3000.0,2016-08-11,2305-2228
4079,12770,3000.0,2016-08-11,1432-2307
4080,12771,3000.0,2016-08-11,1995-820X
4081,12772,3000.0,2016-08-11,1434-9957
4082,12773,3000.0,2016-08-11,1572-994X
4083,12774,3000.0,2016-08-11,1432-2315
4084,12775,3000.0,2016-08-11,0949-877X
4085,12776,3000.0,2016-08-11,1874-7868
4086,12777,3000.0,2016-08-11,1573-7888
4087,12778,3000.0,2016-08-11,1877-265X
4088,12779,3000.0,2016-08-11,1573-2932
4089,12780,3000.0,2016-08-11,2364-5687
4090,12781,3000.0,2016-08-11,1877-7244
4091,12782,3000.0,2016-08-11,1573-1650
4092,12783,3000.0,2016-08-11,1878-6669
4093,12784,3000.0,2016-08-11,1943-6246
4094,12785,3000.0,2016-08-11,1572-9834
4095,12786,3000.0,2016-08-11,1613-7671
4096,12787,3000.0,2016-08-11,1863-3765
4097,12788,3000.0,2016-08-11,1613-7817
4098,12789,3000.0,2016-08-11,1563-258X
4099,12790,3000.0,2016-08-11,1572-8196
4100,12791,3000.0,2016-08-11,1572-834X
4101,12792,3000.0,2016-08-11,1613-978X
4102,12793,3000.0,2016-08-11,2190-3816
4103,12794,3000.0,2016-08-11,1654-1642
4104,12795,3000.0,2016-08-11,1432-5225
4105,12796,3000.0,2016-08-11,1573-0972
4106,12797,3000.0,2016-08-11,1432-2323
4107,12798,3000.0,2016-08-11,1433-8726
4108,12799,3000.0,2016-08-11,1573-1413
4109,12800,3000.0,2016-08-11,1863-9704
4110,12801,3000.0,2016-08-11,1432-234X
4111,12802,2500.0,2016-08-11,2364-9534
4112,12803,1350.0,2016-08-11,2193-9616
4113,12804,1261.1475594405597,2016-08-11,2365-6417
4114,12805,1085.0,2016-08-11,2193-8636
4115,12806,980.0,2016-08-11,2366-0074
4116,12807,980.0,2016-08-11,2363-7021
4117,12808,1261.1475594405597,2016-08-11,2195-9897
4118,12809,1261.1475594405597,2016-08-11,2251-7316
4120,12811,800.0,2016-08-11,2199-8531
4121,12812,1261.1475594405597,2016-08-11,2245-408X
4122,12813,800.0,2016-08-11,2364-4575
4123,12814,1085.0,2016-08-11,2197-9855
4124,12815,1261.1475594405597,2016-08-11,2197-4365
4126,12817,1750.0,2016-08-11,2196-2804
4127,12818,1261.1475594405597,2016-08-11,2093-3371
4129,12820,1140.0,2016-08-11,2043-7129
4130,12821,1030.0,2016-08-11,2197-9936
4131,12822,1230.0,2016-08-11,2196-0089
4134,12825,1261.1475594405597,2016-08-11,2365-9440
4135,12826,800.0,2016-08-11,1882-6695
4136,12827,1155.0,2016-08-11,2196-1115
4138,12829,860.0,2016-08-11,2194-0827
4139,12830,1085.0,2016-08-11,1869-0238
4140,12831,1085.0,2016-08-11,2195-1721
4141,12832,1085.0,2016-08-11,1678-4804
4142,12833,1085.0,2016-08-11,2196-064X
4143,12834,910.0,2016-08-11,2196-873X
4145,12836,1085.0,2016-08-11,2196-7091
4146,12837,1635.0,2016-08-11,2364-9526
4147,12838,1261.1475594405597,2016-08-11,2198-4034
4148,12839,1780.0,2016-08-11,2288-8586
4149,12840,1261.1475594405597,2016-08-11,2196-1042
4150,12841,1350.0,2016-08-11,2194-6434
4151,12842,1105.0,2016-08-11,1880-5981
4153,12844,980.0,2016-08-11,2196-4092
4154,12845,1261.1475594405597,2016-08-11,2195-9706
4156,12847,1230.0,2016-08-11,2197-4284
4157,12848,650.0,2016-08-11,2193-7532
4158,12849,645.0,2016-08-11,2196-288X
4159,12850,1261.1475594405597,2016-08-11,2196-5633
4160,12851,1085.0,2016-08-11,2193-2697
4161,12852,1261.1475594405597,2016-08-11,2199-4730
4162,12853,1261.1475594405597,2016-08-11,2193-9012
4163,12854,1261.1475594405597,2016-08-11,2193-9020
4164,12855,1261.1475594405597,2016-08-11,2193-8997
4165,12856,1261.1475594405597,2016-08-11,2193-9004
4166,12857,1261.1475594405597,2016-08-11,2193-9039
4167,12858,1261.1475594405597,2016-08-11,2193-2409
4168,12859,1261.1475594405597,2016-08-11,2196-436X
4169,12860,1140.0,2016-08-11,2197-1927
4170,12861,800.0,2016-08-11,2364-1177
4171,12862,1261.1475594405597,2016-08-11,2363-5169
4172,12863,1261.1475594405597,2016-08-11,1877-6345
4173,12864,1261.1475594405597,2016-08-11,1925-6639
4174,12865,1030.0,2016-08-11,1833-2595
4175,12866,1261.1475594405597,2016-08-11,2288-6729
4176,12867,1105.0,2016-08-11,2196-7822
4177,12868,1085.0,2016-08-11,2229-0443
4178,12869,1261.1475594405597,2016-08-11,2196-0739
4180,12871,1261.1475594405597,2016-08-11,1793-7078
4181,12872,1261.1475594405597,2016-08-11,2364-4583
4182,12873,1135.0,2016-08-11,2363-9075
4183,12874,1261.1475594405597,2016-08-11,2367-0983
4184,12875,980.0,2016-08-11,2198-994X
4185,12876,1230.0,2016-08-11,2213-7467
4186,12877,1350.0,2016-08-11,2196-1166
4187,12878,1261.1475594405597,2016-08-11,2195-3961
4197,12888,1030.0,2016-08-11,2196-050X
4198,12889,1465.0,2016-08-11,2194-3990
4199,12890,1030.0,2016-08-11,2197-7917
4201,12892,1230.0,2016-08-11,2196-1107
4202,12893,1261.1475594405597,2016-08-11,2198-7874
4203,12894,1261.1475594405597,2016-08-11,2213-9621
4204,12895,1165.0,2016-08-11,2197-4225
4205,12896,1230.0,2016-08-11,2197-3768
4206,12897,1475.0,2016-08-11,2364-4958
4207,12898,980.0,2016-08-11,2198-2619
4208,12899,1350.0,2016-08-11,2213-7459
4212,12903,980.0,2016-08-11,2197-8670
4214,12905,1261.1475594405597,2016-08-11,2195-2701
4215,12906,840.0,2016-08-11,2363-7501
4216,12907,1261.1475594405597,2016-08-11,1446-3164
4217,12908,1261.1475594405597,2016-08-11,2364-3404
4219,12910,735.0,2016-08-11,1999-3110
4220,12911,1230.0,2016-08-11,2196-5641
4221,12912,1261.1475594405597,2016-08-11,2197-5620
4222,12913,1261.1475594405597,2016-08-11,1179-5395
4224,12915,1261.1475594405597,2016-08-11,2196-419X
4225,12916,1290.0,2016-08-11,2363-8389
4226,12917,1350.0,2016-08-11,2198-0926
4227,12918,645.0,2016-08-11,2196-4351
4228,12919,1230.0,2016-08-11,1868-6966
4229,12920,1140.0,2016-08-11,2050-7445
4230,12921,1500.0,2016-08-11,2193-9772
4231,12922,1261.1475594405597,2016-08-11,2196-5404
4235,12926,1085.0,2016-08-11,2194-3206
4236,12927,1140.0,2016-08-11,2197-120X
4237,12928,1140.0,2016-08-11,2197-4314
4241,12932,1261.1475594405597,2016-08-11,2195-5468
4242,12933,1261.1475594405597,2016-08-11,1913-4967
4243,12934,1261.1475594405597,2016-08-11,2198-4115
4244,12935,1261.1475594405597,2016-08-11,2367-0126
4245,12936,1085.0,2016-08-11,2363-9555
4246,12937,980.0,2016-08-11,2197-9847
4248,12939,1750.0,2016-08-11,2365-6271
4250,12941,1890.0,2016-08-11,2001-1326
4251,12942,1261.1475594405597,2016-08-11,2199-1197
4252,12943,1965.0,2016-08-11,2036-7902
4253,12944,1750.0,2016-08-11,2197-7364
4254,12945,1510.0,2016-08-11,2365-421X
4257,12948,1750.0,2016-08-11,2197-425X
4258,12949,1750.0,2016-08-11,2194-7511
4260,12951,1535.0,2016-08-11,2363-9024
4261,12952,1750.0,2016-08-11,2197-1153
4263,12954,1261.1475594405597,2016-08-11,2194-7791
4264,12955,1595.0,2016-08-11,2198-9761
4265,12956,1535.0,2016-08-11,2198-7793
4267,12958,1261.1475594405597,2016-08-11,2196-8802
4268,12959,1261.1475594405597,2016-08-11,2195-7819
4269,12960,1290.0,2016-08-11,2364-8228
4270,12961,1475.0,2016-08-11,2366-6196
4271,12962,1230.0,2016-08-11,2197-7909
4272,12963,1230.0,2016-08-11,2195-0008
4273,12964,1350.0,2016-08-11,2196-0763
4274,12965,1230.0,2016-08-11,2195-7045
4275,12966,1230.0,2016-08-11,2196-3258
4277,12968,980.0,2016-08-11,2198-3534
4278,12969,1261.1475594405597,2016-08-11,2365-7464
4281,12972,1290.0,2016-08-11,2193-1801
4282,12973,980.0,2016-08-11,2195-3007
4283,12974,1261.1475594405597,2016-08-11,2199-4579
4284,12975,1261.1475594405597,2016-08-11,2214-594X
4285,12976,1140.0,2016-08-11,2193-7680
4286,12977,1261.1475594405597,2016-08-11,2035-5556
4287,12978,1140.0,2016-08-11,2194-7899
4288,12979,1030.0,2016-08-11,2199-868X
4289,12980,1085.0,2016-08-11,2212-9790
4290,12981,1261.1475594405597,2016-08-11,2198-2635
4291,12982,1140.0,2016-08-11,2197-1714
4292,12983,1085.0,2016-08-11,2195-5832
4293,12984,4500.0,2016-08-11,2195-1071
4294,12985,2900.0,2016-08-11,1098-2337
4295,12986,3000.0,2016-08-11,1744-7348
4296,12987,1800.0,2016-08-11,1521-186X
4297,12988,2700.0,2016-08-11,1095-8339
4298,12989,2430.0,2016-08-11,1365-2168
4299,12990,3000.0,2016-08-11,1861-471X
4300,12991,2250.0,2016-08-11,1098-2353
4301,12992,3000.0,2016-08-11,1440-1681
4302,12993,1850.0,2016-08-11,1523-1739
4303,12994,3000.0,2016-08-11,1556-6978
4304,12995,1800.0,2016-08-11,2333-5084
4305,12996,1800.0,2016-08-11,2328-4277
4306,12997,1950.0,2016-08-11,1442-8903
4308,12999,4200.0,2016-08-11,1465-7295
4309,13000,2500.0,2016-08-11,2042-3306
4310,13001,2400.0,2016-08-11,1740-4762
4311,13002,2356.0,2016-08-11,1520-6505
4312,13003,1350.0,2016-08-11,1742-4658
4313,13004,2400.0,2016-08-11,2042-7166
4314,13005,1950.0,2016-08-11,2048-7177
4315,13006,1800.0,2016-08-11,1931-0846
4316,13007,1500.0,2016-08-11,1944-8007
4317,13008,2500.0,2016-08-11,1468-0483
4318,13009,2450.0,2016-08-11,1757-1707
4319,13010,2025.0,2016-08-11,1099-1050
4320,13011,2000.0,2016-08-11,1931-4981
4321,13012,2700.0,2016-08-11,1097-0355
4322,13013,1150.0,2016-08-11,1744-7917
4323,13014,2500.0,2016-08-11,2190-6009
4324,13015,2500.0,2016-08-11,1540-8167
4325,13016,3000.0,2016-08-11,1556-6676
4326,13017,2002.0,2016-08-11,1365-2788
4327,13018,1560.0,2016-08-11,1600-0684
4328,13019,2300.0,2016-08-11,1551-2916
4329,13020,1650.0,2016-08-11,1476-4431
4330,13021,1950.0,2016-08-11,1467-9922
4331,13022,2004.0,2016-08-11,1540-5826
4332,13023,2500.0,2016-08-11,1472-765X
4333,13024,2876.0,2016-08-11,1467-999X
4334,13025,2349.0,2016-08-11,1348-0421
4335,13026,2005.0,2016-08-11,1755-0998
4336,13027,4200.0,2016-08-11,1098-2795
4337,13028,1650.0,2016-08-11,1440-1800
4338,13029,2500.0,2016-08-11,1467-789X
4339,13030,2500.0,2016-08-11,1099-1557
4340,13031,1500.0,2016-08-11,1365-3032
4341,13032,2500.0,2016-08-11,1936-2722
4342,13033,2011.0,2016-08-11,1545-7249
4343,13034,2013.0,2016-08-11,1744-9987
4344,13035,1650.0,2016-08-11,1365-3164
4345,13036,1261.1475594405597,2017-03-15,2471-3880
4346,13037,322.0,2017-03-15,1683-1470
4347,13038,800.0,2017-03-15,2199-1006
4385,13076,875.0,2017-05-22,2474-7394
4430,13121,1261.1475594405597,2014-12-22,2282-0035
4431,13122,1792.0,2011-11-10,1651-2057
4432,13123,112.0,2014-05-29,2353-074X
4433,13124,291.2,2011-08-08,2083-9480
4434,13125,336.0,2003-11-28,1801-7576
4436,13127,1261.1475594405597,2009-03-10,1981-5794
4437,13128,1261.1475594405597,2010-07-26,1988-8511
4438,13129,1261.1475594405597,2005-06-30,1885-4494
4439,13130,150.5,2004-04-23,1678-2925
4440,13131,1261.1475594405597,2004-04-23,1678-4219
4441,13132,1261.1475594405597,2004-04-23,1678-4227
4442,13133,1261.1475594405597,2016-04-05,2340-9894
4443,13134,1261.1475594405597,2011-02-14,2213-4379
4444,13135,1261.1475594405597,2015-04-16,2311-9284
4445,13136,50.0,2004-04-23,1678-4499
4446,13137,1261.1475594405597,2015-06-21,1845-5859
4447,13138,1261.1475594405597,2013-10-18,2314-3738
4448,13139,1261.1475594405597,2008-04-13,1989-1067
4450,13141,1200.0,2015-01-19,1879-0313
4451,13142,1261.1475594405597,2004-04-06,1678-4588
4452,13143,1261.1475594405597,2017-01-03,1850-1702
4453,13144,1261.1475594405597,2006-05-22,2346-2183
4454,13145,1261.1475594405597,2017-01-31,1988-8384
4455,13146,1261.1475594405597,2016-02-23,2241-8512
4456,13147,1261.1475594405597,2012-03-08,1988-8546
4457,13148,1261.1475594405597,2015-11-30,2194-8798
4458,13149,1261.1475594405597,2010-11-16,1854-620X
4459,13150,1261.1475594405597,2008-07-17,1988-4214
4460,13151,1261.1475594405597,2011-03-04,2159-3159
4462,13153,1261.1475594405597,2008-04-13,1988-4265
4463,13154,1261.1475594405597,2008-07-17,1988-3234
4464,13155,15.05,2015-05-08,1808-1657
4466,13157,38.99,2013-04-25,2304-8557
4467,13158,1261.1475594405597,2015-12-09,0023-8082
4468,13159,1261.1475594405597,2015-03-31,2362-4620
4469,13160,1261.1475594405597,2015-11-07,2350-420X
4470,13161,186.0,2010-10-26,1669-9106
4471,13162,1200.0,2015-03-19,1536-5964
4472,13163,1261.1475594405597,2010-11-12,2037-3651
4473,13164,1261.1475594405597,2017-02-10,1815-672X
4475,13166,9.5,2016-07-20,2411-8842
4476,13167,1261.1475594405597,2004-04-23,1807-0205
4480,13171,390.0,2014-10-29,2054-670X
4481,13172,1261.1475594405597,2015-10-19,2337-8824
4482,13173,1261.1475594405597,2016-11-27,2084-9834
4483,13174,1261.1475594405597,2006-03-07,1850-3748
4484,13175,1261.1475594405597,2004-04-23,1806-907X
4485,13176,1261.1475594405597,2004-04-23,1806-9134
4486,13177,331.1,2007-11-15,1984-0446
4487,13178,1261.1475594405597,2015-05-25,2176-6681
4490,13181,75.25,2012-05-09,2177-3491
